id,order_detail,android_id,total,payment_method,completed_at,order
2437,"{""id"": 2544, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 2, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,557.00,CASH,2026-08-09T10:11:34.858646+08:00,2544
2436,"{""id"": 2543, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Unli"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Unli"", ""price"": 149, ""quantity"": 1, ""discount"": 20}, {""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 20}, {""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,844.40,CASH,2026-08-09T09:13:37.970174+08:00,2543
2435,"{""id"": 2542, ""slip_number"": null, ""order_type"": ""TAKE_OUT"", ""payment_method"": ""GCASH"", ""table_number"": """", ""items_json"": [{""productId"": 13, ""name"": ""Choco Ice cream fudge"", ""price"": 149, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,149.00,GCASH,2026-08-09T08:29:51.772678+08:00,2542
2434,"{""id"": 2541, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 13, ""name"": ""Choco Ice cream fudge"", ""price"": 149, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,149.00,CASH,2026-08-09T08:10:32.864754+08:00,2541
2433,"{""id"": 2540, ""slip_number"": null, ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 3, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,447.00,CASH,2026-08-09T08:09:21.936604+08:00,2540
2432,"{""id"": 2539, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,179.00,GCASH,2026-08-09T07:48:31.385897+08:00,2539
2431,"{""id"": 2538, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,328.00,CASH,2026-08-09T07:48:29.892331+08:00,2538
2430,"{""id"": 2537, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 2, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,436.00,CASH,2026-08-08T21:13:57.573921+08:00,2537
2429,"{""id"": 2536, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 1, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,481.00,CASH,2026-08-08T20:55:20.566126+08:00,2536
2428,"{""id"": 2535, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - One Piece Meal"", ""price"": 89, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,327.00,CASH,2026-08-08T19:12:42.928834+08:00,2535
2427,"{""id"": 2534, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 13, ""name"": ""Choco Ice cream fudge"", ""price"": 149, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,149.00,GCASH,2026-08-08T17:50:36.937223+08:00,2534
2426,"{""id"": 2533, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - One Piece Meal"", ""price"": 89, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,148.00,CASH,2026-08-08T16:51:28.833683+08:00,2533
2425,"{""id"": 2532, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,338.00,CASH,2026-08-08T13:11:06.322967+08:00,2532
2424,"{""id"": 2531, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,189.00,CASH,2026-08-08T12:56:51.370447+08:00,2531
2423,"{""id"": 2530, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 2, ""discount"": 0}, {""productId"": 4, ""name"": ""Royal - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,343.00,CASH,2026-08-08T12:30:56.133457+08:00,2530
2422,"{""id"": 2529, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 1, ""discount"": 0}, {""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,426.00,GCASH,2026-08-08T11:53:14.245973+08:00,2529
2421,"{""id"": 2528, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Unli"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,288.00,CASH,2026-08-07T22:44:42.720359+08:00,2528
2420,"{""id"": 2527, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - One Piece Meal"", ""price"": 79, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,238.00,CASH,2026-08-07T21:26:00.570993+08:00,2527
2419,"{""id"": 2526, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 11, ""name"": ""Wings - Unli"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,307.00,CASH,2026-08-07T21:25:58.386148+08:00,2526
2418,"{""id"": 2524, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,25.00,CASH,2026-08-07T19:47:58.301725+08:00,2524
2417,"{""id"": 2523, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,308.00,GCASH,2026-08-07T19:45:12.472494+08:00,2523
2416,"{""id"": 2522, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,358.00,CASH,2026-08-07T19:38:25.038759+08:00,2522
2415,"{""id"": 2521, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,358.00,CASH,2026-08-07T18:43:43.693112+08:00,2521
2414,"{""id"": 2520, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,426.00,CASH,2026-08-07T18:11:41.527882+08:00,2520
2413,"{""id"": 2519, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 20}, {""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 20}, {""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,763.40,CASH,2026-08-07T17:56:38.656746+08:00,2519
2412,"{""id"": 2518, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,308.00,CASH,2026-08-07T15:17:26.076082+08:00,2518
2411,"{""id"": 2517, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 3, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - One Piece Meal"", ""price"": 79, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,556.00,CASH,2026-08-07T14:08:27.191070+08:00,2517
2410,"{""id"": 2516, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - One Piece Meal"", ""price"": 89, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,148.00,CASH,2026-08-07T13:51:15.246668+08:00,2516
2409,"{""id"": 2515, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 2, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,686.00,CASH,2026-08-06T22:42:16.381877+08:00,2515
2408,"{""id"": 2514, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 0, ""takeout"": true}, {""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,517.00,CASH,2026-08-06T22:40:23.509961+08:00,2514
2407,"{""id"": 2513, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - Unli"", ""price"": 139, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,298.00,CASH,2026-08-06T20:46:52.378938+08:00,2513
2406,"{""id"": 2512, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 11, ""name"": ""Wings - One Piece Meal"", ""price"": 79, ""quantity"": 1, ""discount"": 0}, {""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,238.00,CASH,2026-08-06T20:40:15.170211+08:00,2512
2405,"{""id"": 2511, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - One Piece Meal"", ""price"": 89, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Unli"", ""price"": 149, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,297.00,CASH,2026-08-06T20:28:08.883709+08:00,2511
2404,"{""id"": 2510, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 11, ""name"": ""Wings - One Piece Meal"", ""price"": 79, ""quantity"": 2, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 2}], ""order_mode"": ""REGULAR""}",,208.00,CASH,2026-08-06T20:23:32.172466+08:00,2510
2403,"{""id"": 2509, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - One Piece Meal"", ""price"": 79, ""quantity"": 1, ""discount"": 0}, {""productId"": 2, ""name"": ""Rice - Extra"", ""price"": 20, ""quantity"": 1}], ""order_mode"": ""REGULAR""}",,467.00,CASH,2026-08-06T20:12:53.330961+08:00,2509
2402,"{""id"": 2508, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,129.00,CASH,2026-08-06T18:43:35.095534+08:00,2508
2401,"{""id"": 2507, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,338.00,CASH,2026-08-06T18:43:33.198276+08:00,2507
2400,"{""id"": 2506, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 4, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 2, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 2, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1}, {""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1}], ""order_mode"": ""REGULAR""}",,1476.00,CASH,2026-08-06T18:43:25.295165+08:00,2506
2399,"{""id"": 2505, ""slip_number"": null, ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - One Piece Meal"", ""price"": 89, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,258.00,CASH,2026-08-06T18:43:23.735309+08:00,2505
2398,"{""id"": 2504, ""slip_number"": null, ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Only"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Only"", ""price"": 159, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,288.00,CASH,2026-08-06T16:31:17.579778+08:00,2504
2397,"{""id"": 2503, ""slip_number"": null, ""order_type"": ""DELIVERY"", ""payment_method"": ""GCASH"", ""table_number"": """", ""items_json"": [{""productId"": -1, ""name"": ""Delivery Fee"", ""price"": 30, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 3, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,597.00,GCASH,2026-08-06T16:04:00.885181+08:00,2503
2396,"{""id"": 2502, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,348.00,CASH,2026-08-06T14:26:14.712434+08:00,2502
2395,"{""id"": 2501, ""slip_number"": null, ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 5, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Only"", ""price"": 129, ""quantity"": 3, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,1610.00,CASH,2026-08-06T13:43:22.220344+08:00,2501
